timestamp,channel_1,channel_2,channel_3,channel_4
1737030156013776.0,0.7909091114997864,0.8055555820465088,0.4864864945411682,1.0
1737030156100456.0,0.7909091114997864,0.7777777910232544,0.5405405163764954,1.0
1737030156207716.0,0.7909091114997864,0.7638888955116272,0.5675675868988037,1.0
1737030156294652.0,0.7909091114997864,0.7222222089767456,0.5675675868988037,1.0
1737030156381537.0,0.7909091114997864,0.6388888955116272,0.4864864945411682,1.0
1737030156532297.0,0.7909091114997864,0.5277777910232544,0.3513513505458832,1.0
1737030156641190.0,0.7909091114997864,0.3661971688270569,0.28125,1.0
1737030156727428.0,0.7909091114997864,0.2535211145877838,0.25,1.0
1737030156815546.0,0.7909091114997864,0.19718310236930847,0.3125,1.0
1737030156903495.0,0.7909091114997864,0.17142857611179352,0.375,1.0
1737030157011703.0,0.7909091114997864,0.1428571492433548,0.4375,1.0
1737030157141640.0,0.7909091114997864,0.1428571492433548,0.5,0.9801980257034302
1737030157227772.0,0.7909091114997864,0.11428571492433548,0.5625,0.9306930899620056
1737030157338260.0,0.7909091114997864,0.08571428805589676,0.71875,0.8811880946159363
1737030157426278.0,0.7909091114997864,0.08571428805589676,0.78125,0.8514851331710815
1737030157513744.0,0.7909091114997864,0.08571428805589676,0.84375,0.8415841460227966
1737030157599750.0,0.7909091114997864,0.08571428805589676,0.84375,0.8613861203193665
1737030157751268.0,0.7909091114997864,0.08571428805589676,0.84375,0.8910890817642212
1737030157837603.0,0.7909091114997864,0.08571428805589676,0.8666666746139526,0.8910890817642212
1737030157943490.0,0.7909091114997864,0.08571428805589676,0.9666666388511658,0.8910890817642212
1737030158028487.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158134387.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158220976.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158347452.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158454186.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158540014.0,0.7909091114997864,0.08571428805589676,1.0,0.8910890817642212
1737030158646508.0,0.7909091114997864,0.08571428805589676,1.0,0.6930692791938782
1737030158733486.0,0.39449542760849,0.08571428805589676,1.0,0.6633663177490234
1737030158839865.0,0.3486238420009613,0.08571428805589676,1.0,0.6336633563041687
1737030158967295.0,0.31192660331726074,0.08571428805589676,1.0,0.603960394859314
1737030159052429.0,0.29357796907424927,0.08571428805589676,1.0,0.5742574334144592
1737030159159512.0,0.2752293646335602,0.08571428805589676,0.9523809552192688,0.5544554591178894
1737030159246458.0,0.29357796907424927,0.08571428805589676,0.9047619104385376,0.5346534848213196
1737030159354547.0,0.33944955468177795,0.44285714626312256,0.8809523582458496,0.5
1737030159441493.0,0.38532111048698425,0.3857142925262451,0.8571428656578064,0.47959184646606445
1737030159590357.0,0.420560747385025,0.3478260934352875,0.8809523582458496,0.4591836631298065
1737030159677378.0,0.4392523467540741,0.30434781312942505,0.9047619104385376,0.44897958636283875
1737030159762482.0,0.4392523467540741,0.2753623127937317,0.9047619104385376,0.4285714328289032
1737030159849798.0,0.420560747385025,0.24637681245803833,0.8333333134651184,0.36734694242477417
1737030159955741.0,0.38679245114326477,0.22058823704719543,0.738095223903656,0.3085106313228607
1737030160064539.0,0.37735849618911743,0.22058823704719543,0.6190476417541504,0.27659574151039124
1737030160191743.0,0.38679245114326477,0.22058823704719543,0.5714285969734192,0.23404255509376526
1737030160278376.0,0.3962264060974121,0.22058823704719543,0.6428571343421936,0.20212766528129578
1737030160386690.0,0.43689319491386414,0.22058823704719543,0.9024389982223511,0.1808510571718216
1737030160472750.0,0.4563106894493103,0.22058823704719543,1.0,0.1702127605676651
1737030160583597.0,0.4757281541824341,0.04411764815449715,1.0,0.1304347813129425
1737030160649823.0,0.5048543810844421,0.0,1.0,0.10869564861059189
1737030160800414.0,0.5242718458175659,0.014705882407724857,1.0,0.08888889104127884
1737030160887623.0,0.5048543810844421,0.0,1.0,0.08888889104127884
1737030160972809.0,0.446601927280426,0.0,1.0,0.08888889104127884
1737030161082764.0,0.34951457381248474,0.0,1.0,0.08888889104127884
1737030161190699.0,0.34951457381248474,0.10144927352666855,1.0,0.08888889104127884
1737030161256694.0,0.34951457381248474,0.2028985470533371,1.0,0.08888889104127884
1737030161406623.0,0.34951457381248474,0.23188406229019165,1.0,0.08888889104127884
1737030161513079.0,0.34951457381248474,0.2028985470533371,1.0,0.08888889104127884
1737030161599692.0,0.34951457381248474,0.17391304671764374,1.0,0.08888889104127884
1737030161686628.0,0.34951457381248474,0.18840579688549042,1.0,0.18390804529190063
1737030161792392.0,0.34951457381248474,0.23188406229019165,0.9538461565971375,0.12643678486347198
1737030161877692.0,0.34951457381248474,0.24637681245803833,0.8615384697914124,0.08045977354049683
1737030162005671.0,0.34951457381248474,0.23529411852359772,0.692307710647583,0.04597701132297516
1737030162112590.0,0.34951457381248474,0.22058823704719543,0.4354838728904724,0.0
1737030162198853.0,0.34951457381248474,0.19117647409439087,0.06557376682758331,0.0
1737030162305332.0,0.34951457381248474,0.1764705926179886,0.0,0.0
1737030162390968.0,0.1881188154220581,0.1764705926179886,0.0,0.0
1737030162476049.0,0.1881188154220581,0.16417910158634186,0.0,0.0
1737030162627247.0,0.24752475321292877,0.1492537260055542,0.0,0.0
1737030162712506.0,0.32673266530036926,0.10447761416435242,0.0,0.032608695328235626
1737030162798469.0,0.3861386179924011,0.0746268630027771,0.0,0.10869564861059189
1737030162905414.0,0.42574256658554077,0.08955223858356476,0.05970149114727974,0.16304348409175873
1737030163011498.0,0.4356435537338257,0.11940298229455948,0.23076923191547394,0.22727273404598236
1737030163096423.0,0.4526315927505493,0.13432836532592773,0.3692307770252228,0.27272728085517883
1737030163224491.0,0.43157893419265747,0.11940298229455948,0.446153849363327,0.27586206793785095
1737030163332578.0,0.42105263471603394,0.0746268630027771,0.484375,0.29885056614875793
1737030163418331.0,0.43157893419265747,0.02985074557363987,0.515625,0.3218390941619873
1737030163524530.0,0.42553192377090454,0.0,0.53125,0.3448275923728943
1737030163612448.0,0.42553192377090454,0.02985074557363987,0.546875,0.37931033968925476
1737030163697517.0,0.457446813583374,0.11940298229455948,0.5625,0.4166666567325592
1737030163847480.0,0.5517241358757019,0.234375,0.6499999761581421,0.4761904776096344
1737030163933519.0,0.6091954112052917,0.34375,0.699999988079071,0.5357142686843872
1737030164019521.0,0.6202531456947327,0.421875,0.75,0.6071428656578064
1737030164127748.0,0.6329113841056824,0.484375,0.7833333611488342,0.6666666865348816
1737030164213706.0,0.6329113841056824,0.515625,0.7833333611488342,0.7142857313156128
1737030164301836.0,0.6202531456947327,0.515625,0.75,0.7142857313156128
1737030164451286.0,0.5945945978164673,0.5483871102333069,0.6666666865348816,0.7142857313156128
1737030164558696.0,0.5675675868988037,0.5483871102333069,0.568965494632721,0.7142857313156128
1737030164644114.0,0.5675675868988037,0.5483871102333069,0.48275861144065857,0.7142857313156128
1737030164731072.0,0.5540540814399719,0.5483871102333069,0.47058823704719543,0.7142857313156128
1737030164837382.0,0.5479452013969421,0.5483871102333069,0.4117647111415863,0.7142857313156128
1737030164922617.0,0.5205479264259338,0.5483871102333069,0.3333333432674408,0.7142857313156128
1737030165052385.0,0.5068492889404297,0.5322580933570862,0.3137255012989044,0.0
1737030165159584.0,0.5,0.5,0.29411765933036804,0.0
1737030165247360.0,0.4571428596973419,0.4354838728904724,0.23529411852359772,0.0
1737030165353447.0,0.3857142925262451,0.32258063554763794,0.1764705926179886,0.0
1737030165438439.0,0.27941176295280457,0.17741934955120087,0.05882352963089943,0.0235294122248888
1737030165524559.0,0.20588235557079315,0.05000000074505806,0.0,0.0470588244497776
1737030165673514.0,0.1617647111415863,0.0,0.0,0.0941176488995552
1737030165759414.0,0.13235294818878174,0.0,0.0,0.11764705926179886
1737030165843499.0,0.12068965286016464,0.0,0.056603774428367615,0.130952388048172
1737030165973818.0,0.12068965286016464,0.0,0.11320754885673523,0.1428571492433548
1737030166038881.0,0.13793103396892548,0.0,0.19230769574642181,0.1428571492433548
1737030166144472.0,0.14035087823867798,0.0,0.26923078298568726,0.1666666716337204
