timestamp,channel_1,channel_2,channel_3,channel_4
1737030156013778.0,0.8510638475418091,0.47058823704719543,0.7931034564971924,0.7272727489471436
1737030156100458.0,0.8510638475418091,0.4761904776096344,0.8103448152542114,0.7575757503509521
1737030156207780.0,0.8510638475418091,0.4642857015132904,0.8103448152542114,0.8030303120613098
1737030156294657.0,0.8510638475418091,0.4404761791229248,0.7758620977401733,0.8181818127632141
1737030156381539.0,0.8510638475418091,0.3928571343421936,0.7241379022598267,0.8181818127632141
1737030156532298.0,0.8510638475418091,0.3452380895614624,0.6724137663841248,0.828125
1737030156641192.0,0.8510638475418091,0.3214285671710968,0.6491228342056274,0.8125
1737030156727430.0,0.8510638475418091,0.3214285671710968,0.6315789222717285,0.8125
1737030156815548.0,0.8510638475418091,0.3214285671710968,0.6491228342056274,0.8125
1737030156903567.0,0.8510638475418091,0.3333333432674408,0.7037037014961243,0.8125
1737030157011705.0,0.8510638475418091,0.3214285671710968,0.7777777910232544,0.8125
1737030157141643.0,0.8510638475418091,0.2976190447807312,0.8518518805503845,0.796875
1737030157227775.0,0.8510638475418091,0.2976190447807312,0.9074074029922485,0.796875
1737030157338262.0,0.8510638475418091,0.3086419701576233,1.0,0.841269850730896
1737030157426283.0,0.8510638475418091,0.34567901492118835,0.9814814925193787,0.8571428656578064
1737030157513746.0,0.8510638475418091,0.34567901492118835,0.9814814925193787,0.8730158805847168
1737030157599753.0,0.8510638475418091,0.34567901492118835,1.0,0.8571428656578064
1737030157751269.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030157837606.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030157943491.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158028489.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158134401.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158220979.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158347454.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158454187.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158540019.0,0.8510638475418091,0.34567901492118835,1.0,0.7936508059501648
1737030158646510.0,0.8510638475418091,0.34567901492118835,1.0,0.6349206566810608
1737030158733488.0,0.0,0.34567901492118835,1.0,0.6507936716079712
1737030158839868.0,0.0,0.34567901492118835,1.0,0.6451612710952759
1737030158967296.0,0.0,0.34567901492118835,0.9298245906829834,0.6065573692321777
1737030159052431.0,0.0,0.34567901492118835,0.8771929740905762,0.5573770403862
1737030159159515.0,0.0,0.34567901492118835,0.8214285969734192,0.5245901346206665
1737030159246460.0,0.0,0.34567901492118835,0.7857142686843872,0.5081967115402222
1737030159354549.0,0.0,0.29629629850387573,0.75,0.49180328845977783
1737030159441512.0,0.0,0.25,0.7321428656578064,0.4754098355770111
1737030159590359.0,0.0,0.21250000596046448,0.7272727489471436,0.44262295961380005
1737030159677379.0,0.014285714365541935,0.20000000298023224,0.7090908885002136,0.4262295067310333
1737030159762483.0,0.02857142873108387,0.25,0.6545454263687134,0.4262295067310333
1737030159849801.0,0.0714285746216774,0.29487180709838867,0.5555555820465088,0.44999998807907104
1737030159955743.0,0.12857143580913544,0.3461538553237915,0.4716981053352356,0.4333333373069763
1737030160064542.0,0.15714286267757416,0.3461538553237915,0.4528301954269409,0.4166666567325592
1737030160191744.0,0.17391304671764374,0.3461538553237915,0.49056604504585266,0.38333332538604736
1737030160278378.0,0.2028985470533371,0.3461538553237915,0.5769230723381042,0.33898305892944336
1737030160386693.0,0.23188406229019165,0.3461538553237915,0.6730769276618958,0.3050847351551056
1737030160472752.0,0.2753623127937317,0.3461538553237915,0.7692307829856873,0.32203391194343567
1737030160583599.0,0.30882352590560913,0.3333333432674408,0.8269230723381042,0.33898305892944336
1737030160649826.0,0.3382352888584137,0.3461538553237915,0.8653846383094788,0.35593220591545105
1737030160800420.0,0.3382352888584137,0.3589743673801422,0.8823529481887817,0.35593220591545105
1737030160887628.0,0.3382352888584137,0.39743590354919434,0.9019607901573181,0.37288135290145874
1737030160972813.0,0.3382352888584137,0.46052631735801697,0.9019607901573181,0.4237288236618042
1737030161082766.0,0.34328359365463257,0.5394737124443054,0.8823529481887817,0.4237288236618042
1737030161190702.0,0.34328359365463257,0.5789473652839661,0.8799999952316284,0.4237288236618042
1737030161256696.0,0.34328359365463257,0.5,0.8399999737739563,0.4237288236618042
1737030161406626.0,0.34328359365463257,0.3552631437778473,0.7799999713897705,0.4237288236618042
1737030161513082.0,0.34328359365463257,0.19736842811107635,0.7400000095367432,0.4237288236618042
1737030161599693.0,0.34328359365463257,0.31578946113586426,0.6800000071525574,0.4237288236618042
1737030161686630.0,0.34328359365463257,0.4324324429035187,0.6600000262260437,0.18644067645072937
1737030161792393.0,0.34328359365463257,0.5405405163764954,0.6200000047683716,0.20338982343673706
1737030161877698.0,0.34328359365463257,0.6081081032752991,0.5799999833106995,0.22033898532390594
1737030162005682.0,0.34328359365463257,0.6081081032752991,0.5199999809265137,0.22413793206214905
1737030162112621.0,0.34328359365463257,0.5945945978164673,0.47999998927116394,0.22413793206214905
1737030162198856.0,0.34328359365463257,0.5540540814399719,0.47999998927116394,0.2068965584039688
1737030162305334.0,0.34328359365463257,0.4262295067310333,0.47999998927116394,0.18965516984462738
1737030162390973.0,0.0,0.37704917788505554,0.46000000834465027,0.17241379618644714
1737030162476052.0,0.0,0.3442623019218445,0.4000000059604645,0.1551724076271057
1737030162627249.0,0.0,0.31147539615631104,0.3799999952316284,0.13793103396892548
1737030162712507.0,0.0,0.2950819730758667,0.4399999976158142,0.17241379618644714
1737030162798471.0,0.0,0.31147539615631104,0.5199999809265137,0.2931034564971924
1737030162905415.0,0.0,0.33898305892944336,0.6326530575752258,0.4137931168079376
1737030163011500.0,0.012500000186264515,0.33898305892944336,0.7346938848495483,0.5344827771186829
1737030163096424.0,0.02500000037252903,0.3103448152542114,0.7755101919174194,0.6206896305084229
1737030163224493.0,0.03846153989434242,0.2586206793785095,0.795918345451355,0.6379310488700867
1737030163332579.0,0.06410256773233414,0.17241379618644714,0.760869562625885,0.6428571343421936
1737030163418332.0,0.11538461595773697,0.1034482792019844,0.760869562625885,0.6785714030265808
1737030163524532.0,0.1666666716337204,0.0517241396009922,0.739130437374115,0.6964285969734192
1737030163612529.0,0.26923078298568726,0.06896551698446274,0.7555555701255798,0.7321428656578064
